2024-03-06 17:18:13,363 ERROR   Thread-21 :71408 [internal_api.py:upload_file():1640] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/shahwaiz/UNet-DAS/1wq3lei6/requirements.txt?Expires=1709803093&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=CEne8lm6YEMuaqVOdEP7HgP2ho8ka5GSHr47z%2BOasnJs6FbR5CXXjSWviuI42v9ovBCcdqhl6iXzy2v2j9I%2BlPL9doAspb%2B3vDZL%2FpHOrw07MIRm1UVQiEFjotEXt5hIHmkq33iL0pNzLxtTxRbUuy7lZ3gXBRSTFzCabZgpq5JXOehDPUVMaopMslKZL5qWxXfwTndrAUo%2BSf2ruFUY0O91JFEzcPco0hJHYDTBgfQDwB43Ee2iHf8v1MyPuyDs1npp9%2FnWFhHaZnYRb4XHXJAgTHcSI44ytJKRDiNertr5GQyQfS7wQ5MRIY3UJSRnegxDzZGhgXhYWqFzpxchqg%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2024-03-06 17:18:13,363 ERROR   Thread-21 :71408 [internal_api.py:upload_file():1642] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1252'}
2024-03-06 17:18:13,363 ERROR   Thread-21 :71408 [internal_api.py:upload_file():1644] upload_file response body: 
2024-03-06 17:18:13,382 ERROR   Thread-19 :71408 [internal_api.py:upload_file():1640] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/shahwaiz/UNet-DAS/1wq3lei6/config.yaml?Expires=1709803093&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=nj8ISUnCsU0bwALaSaBdPAOygosGAI7EISZP05accsVNeBesmvsBk5cwTEFD4kLppqclxm8xNsYa1RUjPsPMnHQJsWEdLhnK5N%2BAQbyHFnDZEcc5T%2B3VwPyU9CqlxD%2BPXccFJ8j98n%2FRxXS%2FVCMtnnJj3x3pEBethVkXbnWwCUnfwWj8LNLrm2YucFvFzlcmwVYLouicgadr%2F3hLfL0sHzH%2FIN8JO66tEPSEogj8cWvkLdmGOtoHWsD0f%2BApGaME12i%2Fvs8VkUjc3mxSRO6a%2FdHx4Qgwfc2KUKEhu8lJGeDfyoO9BWrNpcfx1Mqnt%2BTtcP%2BogS0bK%2F8rriu1H3sGmA%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2024-03-06 17:18:13,382 ERROR   Thread-19 :71408 [internal_api.py:upload_file():1642] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1891'}
2024-03-06 17:18:13,382 ERROR   Thread-19 :71408 [internal_api.py:upload_file():1644] upload_file response body: 
2024-03-06 17:18:13,420 ERROR   Thread-18 :71408 [internal_api.py:upload_file():1640] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/shahwaiz/UNet-DAS/1wq3lei6/conda-environment.yaml?Expires=1709803093&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=wqoIhmCkkNdSWj2TvoE554QpqJXw%2FRL%2B8zN6kVIiEDEwF7zwzJWqskczQcdcYU%2Fy0tnUThTN%2FNjOi4LqEovBTsVgG30P1m7USC%2B5V1WppCEyj7YU8sEftBPiOa3JCzZE2AFsHiIKBhwvXuf75YGZ%2B6sWQap8out2SdO4aq43KH23010TyeNAj04bf0uu0F80F%2F6Ns9SyssVOVSp8adGoh83cCC7BSgGGQF6NVgv8Z948W23HrRzC%2FbVkWC%2FhqxF5rGHtTLehotTJlKCWCHFbl3tGiZ1Z6Rk%2FUV8rc0%2FIHLPRJ70nJBBW3LSd5uWKSDWLIbqJ80rV%2BChboaJYns3yvw%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2024-03-06 17:18:13,420 ERROR   Thread-18 :71408 [internal_api.py:upload_file():1642] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1975'}
2024-03-06 17:18:13,420 ERROR   Thread-18 :71408 [internal_api.py:upload_file():1644] upload_file response body: 
2024-03-06 17:18:13,463 DEBUG   HandlerThread:71408 [handler.py:handle_request():141] handle_request: poll_exit
2024-03-06 17:18:13,463 DEBUG   SenderThread:71408 [sender.py:send_request():249] send_request: poll_exit
